"#","Receipt No.","Customer Code","Customer Name","Receipt Route","Receipt Date","Currency","Receipt Amount","Receipt Category","Finance Book","Instrument No.","Status","Instrument Date","Receipt Mode","Bank / Cash Code","Description","Booking No","HBL HAWB NO","MBL MAWB NO"
114,"QMS-CR1371/17","JHR-K-MSG","PKD  Mersing","Bank","2017-04-20","RM",10657.50,"Regular","QMSPFB","","Partly Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
115,"QMS-CR1497/17","JHR-K-MSG","PKD  Mersing","Bank","2017-05-15","RM",10657.50,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
116,"QMS-CR1701/17","JHR-K-MSG","PKD  Mersing","Bank","2017-06-08","RM",11296.95,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
117,"QMS-CR2008/17","JHR-K-MSG","PKD  Mersing","Bank","2017-07-11","RM",11296.95,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
118,"QMS-CR2086/17","JHR-K-MSG","PKD  Mersing","Bank","2017-08-08","RM",11296.96,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
119,"QMS-CR2269/17","JHR-K-MSG","PKD  Mersing","Bank","2017-09-12","RM",11411.76,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
120,"QMS-CR2763/17","JHR-K-MSG","PKD  Mersing","Bank","2017-10-09","RM",11673.36,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
121,"QMS-CR2235/17","JHR-K-MSG","PKD  Mersing","Bank","2017-08-29","RM",15705.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
122,"QMS-CR2067/17","JHR-K-MUR","PKD  Muar","Bank","2017-08-02","RM",161.35,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
123,"QMS-CR2068/17","JHR-K-MUR","PKD  Muar","Bank","2017-08-02","RM",161.35,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
124,"QMS-CR2069/17","JHR-K-MUR","PKD  Muar","Bank","2017-08-02","RM",161.35,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
125,"QMS-CR2070/17","JHR-K-MUR","PKD  Muar","Bank","2017-08-02","RM",171.03,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
126,"QMS-CR2680/17","JHR-K-MUR","PKD  Muar","Bank","2017-10-03","RM",1478.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
127,"QMS-CR2681/17","JHR-K-MUR","PKD  Muar","Bank","2017-10-03","RM",1649.03,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
128,"QMS-CR2012/17","JHR-K-MUR","PKD  Muar","Bank","2017-07-12","RM",3045.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
129,"QMS-CR2657/17","JHR-K-MUR","PKD  Muar","Bank","2017-09-28","RM",14814.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
130,"QMS-CR1535/17","JHR-K-MUR","PKD  Muar","Bank","2017-05-19","RM",20114.50,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
131,"QMS-CR1412/17","JHR-K-MUR","PKD  Muar","Bank","2017-04-28","RM",20147.28,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
132,"QMS-CR1413/17","JHR-K-MUR","PKD  Muar","Bank","2017-04-28","RM",20147.28,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
133,"QMS-CR2024/17","JHR-K-MUR","PKD  Muar","Bank","2017-07-13","RM",20777.65,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
134,"QMS-CR2191/17","JHR-K-MUR","PKD  Muar","Bank","2017-08-24","RM",20777.65,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
135,"QMS-CR2268/17","JHR-K-MUR","PKD  Muar","Bank","2017-09-12","RM",20777.65,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
136,"QMS-CR1847/17","JHR-K-MUR","PKD  Muar","Bank","2017-06-20","RM",21281.72,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
137,"QMS-CR2010/17","JHR-K-PON","PKD  Pontian","Bank","2017-07-12","RM",490.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
138,"QMS-CR2758/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-09","RM",649.59,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
139,"QMS-CR2622/17","JHR-K-PON","PKD  Pontian","Bank","2017-09-26","RM",826.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
140,"QMS-CR2623/17","JHR-K-PON","PKD  Pontian","Bank","2017-09-26","RM",826.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
141,"QMS-CR2624/17","JHR-K-PON","PKD  Pontian","Bank","2017-09-26","RM",826.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
142,"QMS-CR2625/17","JHR-K-PON","PKD  Pontian","Bank","2017-09-26","RM",5409.70,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
143,"QMS-CR2792/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-11","RM",6059.29,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
144,"QMS-CR2793/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-11","RM",9674.13,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
145,"QMS-CR2794/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-11","RM",9674.13,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
146,"QMS-CR2795/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-11","RM",9674.13,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
147,"QMS-CR1361/17","JHR-K-PON","PKD  Pontian","Bank","2017-04-19","RM",19172.19,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
148,"QMS-CR1484/17","JHR-K-PON","PKD  Pontian","Bank","2017-05-11","RM",19172.19,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
149,"QMS-CR1360/17","JHR-K-PON","PKD  Pontian","Bank","2017-04-19","RM",19177.09,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
150,"QMS-CR2621/17","JHR-K-PON","PKD  Pontian","Bank","2017-09-26","RM",19744.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
151,"QMS-CR1886/17","JHR-K-PON","PKD  Pontian","Bank","2017-06-22","RM",20322.52,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
152,"QMS-CR2014/17","JHR-K-PON","PKD  Pontian","Bank","2017-07-12","RM",20322.52,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
153,"QMS-CR2134/17","JHR-K-PON","PKD  Pontian","Bank","2017-08-10","RM",20322.52,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
154,"QMS-CR2764/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-09","RM",20322.52,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
155,"QMS-CR2765/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-09","RM",20793.10,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
156,"QMS-CR2851/17","JHR-K-PON","PKD  Pontian","Bank","2017-10-19","RM",30072.20,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
157,"QMS-CR2142/17","JHR-K-SGT","PKD  Segamat","Bank","2017-08-14","RM",544.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
158,"QMS-CR2143/17","JHR-K-SGT","PKD  Segamat","Bank","2017-08-14","RM",544.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
159,"QMS-CR2144/17","JHR-K-SGT","PKD  Segamat","Bank","2017-08-14","RM",544.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
160,"QMS-CR2145/17","JHR-K-SGT","PKD  Segamat","Bank","2017-08-14","RM",577.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
161,"QMS-CR2928/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",5269.65,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
162,"QMS-CR2927/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",5611.88,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
163,"QMS-CR1767/17","JHR-K-SGT","PKD  Segamat","Bank","2017-06-15","RM",5810.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
164,"QMS-CR2923/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",9594.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
165,"QMS-CR2931/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",11069.79,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
166,"QMS-CR2932/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",11069.79,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
167,"QMS-CR2933/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",11069.79,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
168,"QMS-CR1647/17","JHR-K-SGT","PKD  Segamat","Bank","2017-05-31","RM",21749.85,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
169,"QMS-CR1362/17","JHR-K-SGT","PKD  Segamat","Bank","2017-04-19","RM",21941.93,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
170,"QMS-CR1499/17","JHR-K-SGT","PKD  Segamat","Bank","2017-05-15","RM",21941.93,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
171,"QMS-CR2140/17","JHR-K-SGT","PKD  Segamat","Bank","2017-08-14","RM",22077.88,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
172,"QMS-CR2614/17","JHR-K-SGT","PKD  Segamat","Bank","2017-09-25","RM",22248.29,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
173,"QMS-CR2935/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",22248.29,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
174,"QMS-CR2239/17","JHR-K-SGT","PKD  Segamat","Bank","2017-08-31","RM",22595.41,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
175,"QMS-CR1770/17","JHR-K-SGT","PKD  Segamat","Bank","2017-06-15","RM",22893.71,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
176,"QMS-CR2922/17","JHR-K-SGT","PKD  Segamat","Bank","2017-10-31","RM",37662.86,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
177,"QMS-CR2757/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-09","RM",112.85,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
178,"QMS-CR2901/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-25","RM",112.85,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
179,"QMS-CR2900/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-25","RM",1241.63,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
180,"QMS-CR2899/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-25","RM",1241.65,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
181,"QMS-CR2889/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-25","RM",6789.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
182,"QMS-CR2891/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-25","RM",13250.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
183,"QMS-CR2892/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-25","RM",13352.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
184,"QMS-CR1452/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-05-04","RM",47925.47,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
185,"QMS-CR1453/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-05-04","RM",47925.47,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
186,"QMS-CR1454/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-05-04","RM",47925.47,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
187,"QMS-CR1771/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-06-15","RM",47925.47,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
188,"QMS-CR2063/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-08-02","RM",49677.26,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
189,"QMS-CR2709/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-10-10","RM",50060.71,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
190,"QMS-CR2271/17","JHR-P-BPH","PPD  Batu Pahat","Bank","2017-09-12","RM",52944.91,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
191,"QMS-CR2254/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-07","RM",928.09,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
192,"QMS-CR2255/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-07","RM",928.09,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
193,"QMS-CR2256/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-07","RM",928.09,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
194,"QMS-CR2257/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-07","RM",983.77,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
195,"QMS-CR2206/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-08-24","RM",22817.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
196,"QMS-CR1369/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-04-19","RM",58147.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
197,"QMS-CR1859/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-06-21","RM",58206.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
198,"QMS-CR1475/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-05-09","RM",58209.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
199,"QMS-CR1476/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-05-09","RM",58209.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
200,"QMS-CR1922/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-07-05","RM",61697.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
201,"QMS-CR2290/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-15","RM",61718.51,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
202,"QMS-CR2266/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-08","RM",62173.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
203,"QMS-CR2288/17","JHR-P-JBH","PPD  Johor Bahru","Bank","2017-09-14","RM",62173.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
204,"QMS-CR1262/17","JHR-P-KEU","PPD  Keningau","Bank","2017-03-29","RM",19043.39,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
205,"QMS-CR1263/17","JHR-P-KEU","PPD  Keningau","Bank","2017-03-29","RM",19043.39,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
206,"QMS-CR1281/17","JHR-P-KEU","PPD  Keningau","Bank","2017-03-31","RM",19043.39,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
207,"QMS-CR2678/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-03","RM",213.89,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
208,"QMS-CR2679/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-03","RM",213.89,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
209,"QMS-CR2890/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-25","RM",4829.36,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
210,"QMS-CR2834/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-16","RM",5630.60,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
211,"QMS-CR2835/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-16","RM",5630.60,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
212,"QMS-CR2836/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-16","RM",5630.60,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
213,"QMS-CR2675/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-03","RM",8000.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
214,"QMS-CR2827/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-16","RM",15860.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
215,"QMS-CR2828/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-16","RM",29404.40,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
216,"QMS-CR1316/17","JHR-P-KLG","PPD  Kluang","Bank","2017-04-10","RM",30353.55,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
217,"QMS-CR1335/17","JHR-P-KLG","PPD  Kluang","Bank","2017-04-13","RM",30353.55,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
218,"QMS-CR1504/17","JHR-P-KLG","PPD  Kluang","Bank","2017-05-16","RM",30353.55,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
219,"QMS-CR1769/17","JHR-P-KLG","PPD  Kluang","Bank","2017-06-15","RM",32174.76,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
220,"QMS-CR1996/17","JHR-P-KLG","PPD  Kluang","Bank","2017-07-26","RM",32174.76,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
221,"QMS-CR2084/17","JHR-P-KLG","PPD  Kluang","Bank","2017-08-09","RM",32174.76,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
222,"QMS-CR2620/17","JHR-P-KLG","PPD  Kluang","Bank","2017-09-26","RM",32423.11,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
223,"QMS-CR2843/17","JHR-P-KLG","PPD  Kluang","Bank","2017-10-16","RM",33168.16,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
224,"QMS-CR2691/17","JHR-P-KTG","PPD  Kota Tinggi","Bank","2017-10-05","RM",71.30,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
225,"QMS-CR2692/17","JHR-P-KTG","PPD  Kota Tinggi","Bank","2017-10-05","RM",71.30,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
226,"QMS-CR2693/17","JHR-P-KTG","PPD  Kota Tinggi","Bank","2017-10-05","RM",2647.10,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
227,"QMS-CR2694/17","JHR-P-KTG","PPD  Kota Tinggi","Bank","2017-10-05","RM",2647.10,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
228,"QMS-CR2695/17","JHR-P-KTG","PPD  Kota Tinggi","Bank","2017-10-05","RM",2647.10,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
