"#","Invoice No.","Invoice Date","Currency","Total Invoice Amount","Bill To Customer Code","Bill To Customer Name","Bill To ID.","Finance Book","Status","Shipping Point"
547,"FIN02A-WKLPPD-0058","2017-11-16","RM",1674.80,"WKL-P-PJA","PPD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
548,"FIN02-WKLPPD0054","2017-11-17","RM",6856.42,"WKL-P-PJA","PPD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
549,"FIN02-WKLPPD0059","2017-11-17","RM",6893.26,"WKL-P-PJA","PPD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
550,"FIN02-WKLPPD-0050","2017-11-10","RM",39520.74,"WKL-P-TTW","PPD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
551,"FIN02A-WKLPPD-0054","2017-11-16","RM",4312.04,"WKL-P-TTW","PPD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
552,"FIN02A-WKLPPD-0059","2017-11-16","RM",5603.30,"WKL-P-TTW","PPD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
553,"FIN01-WKLPPD019","2017-11-17","RM",1356.80,"WKL-P-TTW","PPD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
554,"FIN02-WKLPPD0055","2017-11-17","RM",39520.74,"WKL-P-TTW","PPD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
555,"FIN02-WKLPPD0060","2017-11-17","RM",39580.01,"WKL-P-TTW","PPD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
556,"FIN02AWPLPKD-0011","2017-11-02","RM",3510.53,"WPL-K-LBN","PKD   Labuan","1","QMSPFB","Shipped","QMSHQ           "
557,"FIN02AWPLPPD-0010","2017-11-02","RM",726.25,"WPL-P-LBN","PPD   Labuan","1","QMSPFB","Shipped","QMSHQ           "
558,"FIN02WPLPPD-0010.","2017-11-07","RM",13212.45,"WPL-P-LBN","PPD   Labuan","1","QMSPFB","Shipped","QMSHQ           "
